GEOID,Dam_Name,Other_Names,Former_Names,NID_ID,Other_Structure_ID,Federal_ID,Owner_Names,Owner_Types,Primary_Owner_Type,Number_of_Associated_Structures,Is_Associated_Structure?,Designer_Names,Non-Federal_Dam_on_Federal_Property,Primary_Purpose,Purposes,Source_Agency,State_or_Federal_Agency_ID,Latitude,Longitude,State,County,City,Distance_to_Nearest_City_Miles,River_or_Stream_Name,Congressional_District,State_Regulated_Dam,State_Jurisdictional_Dam,State_Regulatory_Agency,State_Permitting_Authority,State_Inspection_Authority,State_Enforcement_Authority,Federally_Regulated_Dam,Federal_Agency_Owners,Federal_Agency_Involvement_Funding,Federal_Agency_Involvement_Design,Federal_Agency_Involvement_Construction,Federal_Agency_Involvement_Regulatory,Federal_Agency_Involvement_Inspection,Federal_Agency_Involvement_Operation,Federal_Agency_Involvement_Other,Built_Under_the_Authority_of_the_Secretary_of_Agriculture,NRCS_Watershed_Dam_Authorization,Primary_Dam_Type,Dam_Types,Core_Types,Foundation,Dam_Height_Ft,Hydraulic_Height_Ft,Structural_Height_Ft,NID_Height_Ft,NID_Height_Category,Dam_Length_Ft,Volume_Cubic_Yards,Year_Completed,Year_Completed_Category,Years_Modified,NID_Storage_Acre-Ft,Max_Storage_Acre-Ft,Normal_Storage_Acre-Ft,Surface_Area_Acres,Drainage_Area_Sq_Miles,Max_Discharge_Cubic_Ft/Second,Spillway_Type,Spillway_Width_Ft,Number_of_Locks,Length_of_Locks_ft,Lock_Width_Ft,Length_of_Secondary_Lock_Ft,Secondary_Lock_Width_Ft,Outlet_Gate_Type,Data_Last_Updated,Last_Inspection_Date,Inspection_Frequency,Hazard_Potential_Classification,Condition_Assessment,Condition_Assessment_Date,EAP_Prepared,EAP_Last_Revision_Date,Website_URL,Operational_Status,Operational_Status_Date,Inundation_Maps_Added_to_NID?,American_Indian/Alaska_Native/Native_Hawaiian,geometry,STATEFP,COUNTYFP,TRACTCE,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
37183053005,Loch Highlands Dam,NA,NA,NC05145,NA,NC05145,Lochmere Homeowners Association,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,WAKE-344,35.7222,-78.7791,North Carolina,Wake,Apex,0,NA,"North Carolina, Congressional District 13",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,23,23,Less than 25 feet,300,NA,NA,Undetermined,NA,59,59,NA,6.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-11-18,NA,High,Satisfactory,NA,Yes,2021-10-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.7791, 35.7222)",37,183,053005,530.05,Census Tract 530.05,G5020,S,8324250,0,+35.7134961,-078.7730897
37119003016,Beverly Crest Dam,NA,NA,NC03486,NA,NC03486,"Beverly Crest Master Association, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,MECKL-119,35.1101,-80.7742,North Carolina,Mecklenburg,NA,NA,McAlpine Creek,"North Carolina, Congressional District 14",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,18,25,25,25-50 feet,296,NA,NA,Undetermined,1992,460,460,18,5,72,453,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-04-12,NA,High,Fair,NA,Yes,2016-10-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.7742, 35.1101)",37,119,003016,30.16,Census Tract 30.16,G5020,S,3007765,29722,+35.1107441,-080.7671837
37183053901,Galloway Subdivision Dam,Kanata Dam,NA,NC05609,NA,NC05609,Danny Saphire,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,WAKE-371,36.0098,-78.564,North Carolina,Wake,New Light,0,Mudd Branch,"North Carolina, Congressional District 02",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,13,18,18,Less than 25 feet,197,NA,NA,Undetermined,NA,11,11,0,1.5,304,1000,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-11-27,NA,Significant,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.564, 36.0098)",37,183,053901,539.01,Census Tract 539.01,G5020,S,27992901,3684893,+35.9866747,-078.5823516
37097061301,Third Creek Watershed Dam #34a,NA,NA,NC00133,NA,NC00133,"Garden Street Communities Southeast, LLC",Private,Private,0,No,USDA NRCS,NA,Flood Risk Reduction,Flood Risk Reduction,North Carolina,IREDE-006,35.715,-80.798,North Carolina,Iredell,Cleveland,15,Third Creek,"North Carolina, Congressional District 10",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,Natural Resources Conservation Service,Natural Resources Conservation Service,Natural Resources Conservation Service,NA,Natural Resources Conservation Service,NA,NA,Yes,1953 Pilot Watershed Program (Public Law 83-156),Earth,Earth,NA,NA,NA,12,26,26,25-50 feet,662,NA,1960,1960-1969,NA,163,163,84,22,643,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-09,NA,Significant,Fair,NA,Yes,2007-02-21,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.798, 35.715)",37,097,061301,613.01,Census Tract 613.01,G5020,S,37977342,149410,+35.7181406,-080.8107534
37059080701,Hoffner Lake Dam,NA,NA,NC00415,NA,NC00415,William G Johnson,Private,Private,0,No,NA,NA,Irrigation,Irrigation,North Carolina,DAVIE-034,35.8173,-80.509,North Carolina,Davie,High Rock,27,Reedy Creek,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,20,20,Less than 25 feet,385,NA,NA,Undetermined,NA,48,48,38.4,6,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-02-24,NA,High,Poor,NA,Yes,2015-12-07,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.509, 35.8173)",37,059,080701,807.01,Census Tract 807.01,G5020,S,67345411,1183059,+35.8280465,-080.5143633
37175960403,Atagahi Lake Dam,NA,NA,NC00197,NA,NC00197,"Connestee Falls POA, Inc.",Private,Private,0,No,NA,NA,Flood Risk Reduction,Flood Risk Reduction;Recreation,North Carolina,TRANS-006,35.15475,-82.7187,North Carolina,Transylvania,Connestee Falls,2,Carson Creek,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,80,88,88,51-100 feet,480,NA,1973,1970-1979,NA,2780,2780,2200,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-03-08,NA,High,Fair,NA,Yes,2011-10-04,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.7187, 35.15475)",37,175,960403,9604.03,Census Tract 9604.03,G5020,S,72768869,1109904,+35.1272135,-082.7230437
37045950500,Albemarle Dam,"Chemetall Foote, South Creek, Foote Mineral, Rockwood Lithium",NA,NC00127,NA,NC00127,"Albemarle U.S.,  Inc.",Private,Private,0,No,NA,NA,Water Supply,Water Supply,North Carolina,CLEVE-007,35.2119,-81.3553,North Carolina,Cleveland,Kings Mountain,2.5,UT to Kings Creek,"North Carolina, Congressional District 10",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,33,47,47,25-50 feet,180,NA,1951,1950-1959,2011,150,150,75,7.8,481,26,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-23,NA,High,Fair,NA,Yes,2015-03-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.3553, 35.2119)",37,045,950500,9505,Census Tract 9505,G5020,S,14254123,269931,+35.2235948,-081.3540160
37183053901,Hasentree Irrigation Storage Pond Dam,NA,NA,NC06063,NA,NC06063,"Hasentree CC, LLC",Private,Private,0,No,NA,NA,Irrigation,Irrigation,North Carolina,WAKE-404,35.9992,-78.5883,North Carolina,Wake,NA,NA,NA,"North Carolina, Congressional District 02",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,35,35,25-50 feet,1200,NA,2007,Since 2000,NA,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2020-02-18,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.5883, 35.9992)",37,183,053901,539.01,Census Tract 539.01,G5020,S,27992901,3684893,+35.9866747,-078.5823516
37101040207,Delmer Flowers Dam,Plantation Point Subdivision Dam,NA,NC03252,NA,NC03252,Karl O Dewey,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,JOHNS-086,35.6682,-78.3814,North Carolina,Johnston,NA,NA,UT to Neuse River,"North Carolina, Congressional District 13",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,23,25,25,25-50 feet,400,NA,NA,Undetermined,NA,156,156,96,12,43,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-03,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.3814, 35.6682)",37,101,040207,402.07,Census Tract 402.07,G5020,S,28822151,452191,+35.6480007,-078.3653307
37011930200,Grandfather Mountain Club Lake Dam,Grandmother Dam,NA,NC01245,NA,NC01245,"Lake Club of Grandfather Mountain, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,AVERY-007,36.07253,-81.84506,North Carolina,Avery,Linville,1,Grandmother Creek,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,42,53,53,51-100 feet,537,NA,NA,Undetermined,NA,800,800,450,38,868,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-03-22,NA,High,Satisfactory,NA,Yes,2023-03-03,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.84506, 36.07253)",37,011,930200,9302,Census Tract 9302,G5020,S,206058821,309538,+36.0498505,-081.8294281
37179020100,Twitty Dam,NA,NA,NC00532,NA,NC00532,City of Monroe,Local Government,Local Government,0,No,NA,NA,Water Supply,Water Supply,North Carolina,UNION-012,35.037,-80.477,North Carolina,Union,Olive Branch,10,Stewarts Creek,"North Carolina, Congressional District 08",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth;Gravity,NA,NA,NA,49,60,60,51-100 feet,790,NA,1973,1970-1979,9999,17000,17000,9600,327,22534,605,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-01-12,NA,High,Fair,NA,Yes,2021-05-07,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.477, 35.037)",37,179,020100,201,Census Tract 201,G5020,S,222052543,1632760,+35.0964380,-080.3591790
37063001709,Oxford Commons Dam,NA,NA,NC02324,NA,NC02324,"Durham Volunteers of America Elderly Housing, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,DURHA-118,36.0418,-78.8925,North Carolina,Durham,Braggtown,0.5,Eno River,"North Carolina, Congressional District 04",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,16,21,21,Less than 25 feet,0,NA,1990,1990-1999,NA,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-02-04,NA,High,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.8925, 36.0418)",37,063,001709,17.09,Census Tract 17.09,G5020,S,8276907,19507,+36.0488394,-078.8818350
37063001713,Cole Lake Dam,NA,NA,NC01049,NA,NC01049,"Coles Pond Owners Association, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,DURHA-034,36.0427,-78.966,North Carolina,Durham,Durham,0,Eno River,"North Carolina, Congressional District 04",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,18,19,19,Less than 25 feet,240,NA,1949,1940-1949,NA,81,81,58,9,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-03-04,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.966, 36.0427)",37,063,001713,17.13,Census Tract 17.13,G5020,S,6823319,60964,+36.0358277,-078.9637807
37101041203,Lee Lake Dam,NA,NA,NC01521,NA,NC01521,Harold Wood Lee Family Estate Trust,Private,Private,0,No,USDA NRCS,NA,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",North Carolina,JOHNS-079,35.3433,-78.3879,North Carolina,Johnston,Goldsboro,22.5,Stone Creek,"North Carolina, Congressional District 13",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,NA,28,28,25-50 feet,NA,NA,NA,Undetermined,NA,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-16,NA,Low,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.3879, 35.3433)",37,101,041203,412.03,Census Tract 412.03,G5020,S,64862145,112176,+35.3738410,-078.4155551
37151031505,Kyle Siler Dam,NA,NA,NC06605,NA,NC06605,Gradexx Corporation,Private,Private,NA,No,NA,NA,Other,Other,North Carolina,RANDO-208,35.8259,-79.941,North Carolina,Randolph,NA,NA,Little Caraway Creek,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Other,Other,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,NA,Undetermined,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2022-02-23,NA,High,Not Rated,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.941, 35.8259)",37,151,031505,315.05,Census Tract 315.05,G5020,S,30607456,152923,+35.8570492,-079.9581482
37119005709,Devore Dam #2,NA,NA,NC06593,NA,NC06593,Town of Matthews,Local Government,Local Government,NA,No,NA,NA,Other,Other,North Carolina,MECKL-247,35.1378,-80.6939,North Carolina,Mecklenburg,NA,NA,NA,"North Carolina, Congressional District 12",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Earth,Earth;Other,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,NA,Undetermined,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,NA,NA,High,NA,NA,Yes,2023-04-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.6939, 35.1378)",37,119,005709,57.09,Census Tract 57.09,G5020,S,4573090,35549,+35.1316651,-080.6975854
37051001603,Hope Mills Dam #1,NA,NA,NC01121,NA,NC01121,Town of Hope Mills,Local Government,Local Government,NA,No,NA,NA,Recreation,Recreation,North Carolina,CUMBE-029,34.9727,-78.9452,North Carolina,Cumberland,NA,NA,Little Rockfish Creek,"North Carolina, Congressional District 07",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Concrete,Concrete;Earth;Gravity,NA,NA,NA,30,33,33,25-50 feet,550,NA,1921,1920-1929,2003,1175,1175,816,68,60416,10240,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-01-27,NA,High,Satisfactory,NA,Yes,2017-10-01,https://damsafety.org/north-carolina,NA,NA,No,Lumbee SDTSA,"c(-78.9452, 34.9727)",37,051,001603,16.03,Census Tract 16.03,G5020,S,7673677,123708,+35.0010221,-078.9229533
37119005865,Sardis Road Dam,NA,NA,NC07355,NA,NC07355,NA,Not Listed,Not Listed,NA,No,NA,NA,Other,Other,North Carolina,MECKL-264,35.12,-80.74,North Carolina,Mecklenburg,NA,NA,McAlpine Creek,"North Carolina, Congressional District 14",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Other,Other,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,NA,Undetermined,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,NA,NA,High,NA,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.74, 35.12)",37,119,005865,58.65,Census Tract 58.65,G5020,S,2328310,2646,+35.1240293,-080.7375955
37037020803,Potterstone Village Dam,NA,NA,NC06843,NA,NC06843,"Potterstone Village Community Assc., Inc.",Private,Private,NA,No,NA,NA,Other,Other,North Carolina,CHATH-100,35.7071,-79.1727,North Carolina,Chatham,NA,NA,NA,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Earth,Earth,NA,NA,NA,NA,NA,0,Undetermined,NA,NA,NA,Undetermined,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,NA,NA,High,NA,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.1727, 35.7071)",37,037,020803,208.03,Census Tract 208.03,G5020,S,59803758,13414275,+35.7101189,-079.0996646
37183054403,Robertson Pond Dam,NA,NA,NC04481,NA,NC04481,"Heritage Holding Company, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,WAKE-146,35.8249,-78.4442,North Carolina,Wake,Knightdale,3.3,Marks Creek,"North Carolina, Congressional District 02",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,10,16,16,Less than 25 feet,290,NA,NA,Undetermined,NA,20,20,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-03-13,NA,High,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.4442, 35.8249)",37,183,054403,544.03,Census Tract 544.03,G5020,S,33657964,298767,+35.8370013,-078.4117180
37149920304,Mahler'S Pond Dam,NA,NA,NC00164,NA,NC00164,"Chinquapin-Tryon Farms, LP",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,POLK-005,35.20738,-82.19025,North Carolina,Polk,"Fingerville, SC",15,UT to Wolfe Creek,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,25,30,30,25-50 feet,180,NA,1965,1960-1969,NA,110,110,65,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-01-05,NA,High,Fair,NA,Yes,2023-01-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.19025, 35.20738)",37,149,920304,9203.04,Census Tract 9203.04,G5020,S,45169352,95018,+35.2124668,-082.2805157
37193960901,Koa Campground Dam,NA,NA,NC00215,NA,NC00215,"Forest Lands Holding, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,WILKE-029,36.2753,-81.346,North Carolina,Wilkes,Wilbar,3,South Fork Reddies River,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,43,58,58,51-100 feet,345,NA,1973,1970-1979,NA,324,324,190,11,974,100,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-01-06,NA,High,Satisfactory,NA,Yes,2016-05-01,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.346, 36.2753)",37,193,960901,9609.01,Census Tract 9609.01,G5020,S,265421951,32766,+36.2738771,-081.3512727
37169070503,Lakeview Acres Dam,NA,NA,NC04242,NA,NC04242,Jerry Jenkins,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,STOKE-089,36.26389,-80.32,North Carolina,Stokes,Rural Hall,2,Muddy Creek-Tr,"North Carolina, Congressional District 05",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,17,21,21,Less than 25 feet,135,NA,NA,Undetermined,NA,22,22,15,2.6,139,10,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-01-04,NA,High,Poor,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-80.32, 36.26389)",37,169,070503,705.03,Census Tract 705.03,G5020,S,27720079,229956,+36.2982318,-080.3524014
37105030102,Johnson Dam #3,NA,NA,NC03261,NA,NC03261,"Carbonton Heights Homeowners Association, Inc.",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,LEE-018,35.48318,-79.21281,North Carolina,Lee,NA,NA,Big Buffalo Creek,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,12,15,15,Less than 25 feet,150,NA,1949,1940-1949,NA,12,12,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2021-01-15,NA,Significant,Fair,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-79.21281, 35.48318)",37,105,030102,301.02,Census Tract 301.02,G5020,S,15530241,303225,+35.4836311,-079.2107776
37021002203,Lake Lewthorne Dam,NA,NA,NC01895,NA,NC01895,Lutheridge/Lutherock Ministries,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,BUNCO-020,35.4511,-82.5175,North Carolina,Buncombe,Fletcher,2,Kimsey Branch,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,22,22,Less than 25 feet,405,NA,NA,Undetermined,NA,27,27,15,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-04-24,NA,Significant,Satisfactory,NA,Yes,2018-01-04,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.5175, 35.4511)",37,021,002203,22.03,Census Tract 22.03,G5020,S,15953314,803982,+35.4525755,-082.5376833
37047930100,Holtrachem Stormwater Waste Lagoon Dam,NA,NA,NC01195,NA,NC01195,Honeywell International Inc.,Private,Private,0,No,NA,NA,Other,Other,North Carolina,COLUM-004,34.35333,-78.20778,North Carolina,Columbus,Riegelwood,1,Cape Fear River,"North Carolina, Congressional District 07",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,18,18,Less than 25 feet,1000,NA,1995,1990-1999,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2018-09-26,NA,High,Satisfactory,NA,Yes,2000-02-21,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-78.20778, 34.35333)",37,047,930100,9301,Census Tract 9301,G5020,S,155610470,1552314,+34.3293756,-078.2618727
37093970107,Wood Lake Dam,NA,NA,NC03090,NA,NC03090,Raeford Development Company,Private,Private,0,No,USDA NRCS,NA,Recreation,Recreation,North Carolina,HOKE-016,34.9949,-79.1451,North Carolina,Hoke,Hope Mills,8,Black Branch,"North Carolina, Congressional District 09",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,Natural Resources Conservation Service,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,15,19,19,Less than 25 feet,275,NA,1981,1980-1989,NA,76,76,60,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-02-03,NA,High,Fair,NA,Yes,2010-09-17,https://damsafety.org/north-carolina,NA,NA,No,Lumbee SDTSA,"c(-79.1451, 34.9949)",37,093,970107,9701.07,Census Tract 9701.07,G5020,S,27527767,122499,+35.0021666,-079.1559211
37087921302,Hardin Dam,NA,NA,NC02998,NA,NC02998,George Hardin,Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,HAYWO-011,35.44238,-82.83031,North Carolina,Haywood,Bethel,6,Burnett Creek,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,12,14,14,Less than 25 feet,210,NA,NA,Undetermined,NA,7,7,4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-03-01,NA,High,Fair,NA,Yes,2015-12-17,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-82.83031, 35.44238)",37,087,921302,9213.02,Census Tract 9213.02,G5020,S,171531193,22353,+35.4220846,-082.8270110
37111970903,Robert Mckinney Dam,NA,NA,NC03394,NA,NC03394,"Spacious Skies Hidden Creek, LLC",Private,Private,0,No,NA,NA,Recreation,Recreation,North Carolina,MCDOW-028,35.65497,-81.9383,North Carolina,McDowell,Glenwood,1.5,Bledsoe Branch,"North Carolina, Congressional District 11",Yes,Yes,"NCDEQ, DEMLR, Dam Safety Program",Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,No,N/A,Earth,Earth,NA,NA,NA,18,29,29,25-50 feet,150,NA,1985,1980-1989,NA,118,118,63,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-25,2023-07-26,NA,Significant,Satisfactory,NA,No,NA,https://damsafety.org/north-carolina,NA,NA,No,NA,"c(-81.9383, 35.65497)",37,111,970903,9709.03,Census Tract 9709.03,G5020,S,142937387,555700,+35.5944450,-081.9358395
